Angular frequency	Step time	Temperature	Oscillation strain	Oscillation stress	Tan(delta)	Storage modulus	Loss modulus
rad/s	min	°C	%	MPa		MPa	MPa
6.28319	34.9834	40.753	0.136041	0.0709725	0.108931	51.8632	5.64950
6.28319	35.0334	40.894	0.135914	0.0706976	0.109643	51.7067	5.66929
6.28319	35.0834	41.010	0.136083	0.0705332	0.108750	51.5271	5.60356
6.28319	35.1334	41.183	0.136006	0.0702266	0.108427	51.3342	5.56599
6.28319	35.1834	41.349	0.135973	0.0700139	0.108823	51.1887	5.57052
6.28319	35.2334	41.508	0.135986	0.0697690	0.108156	51.0086	5.51686
6.28319	35.2834	41.671	0.136010	0.0695284	0.107618	50.8266	5.46988
6.28319	35.3334	41.796	0.135980	0.0692758	0.107291	50.6549	5.43480
6.28319	35.3834	41.961	0.136111	0.0690241	0.107354	50.4221	5.41301
6.28319	35.4334	42.096	0.135935	0.0687689	0.107834	50.2981	5.42385
6.28319	35.4834	42.261	0.135965	0.0685505	0.106633	50.1335	5.34587
6.28319	35.5334	42.410	0.136036	0.0683452	0.106602	49.9576	5.32559
6.28319	35.5834	42.576	0.136235	0.0681001	0.105775	49.7098	5.25805
6.28319	35.6334	42.723	0.135940	0.0677272	0.105587	49.5459	5.23139
6.28319	35.6834	42.904	0.136018	0.0674476	0.105477	49.3139	5.20149
6.28319	35.7334	43.042	0.135985	0.0672612	0.105430	49.1896	5.18606
6.28319	35.7834	43.160	0.135951	0.0670604	0.104630	49.0589	5.13302
6.28319	35.8334	43.335	0.136118	0.0668436	0.104899	48.8390	5.12317
6.28319	35.8834	43.537	0.135908	0.0665673	0.105261	48.7106	5.12732
6.28319	35.9334	43.704	0.136015	0.0663767	0.105049	48.5341	5.09848
6.28319	35.9834	43.847	0.135997	0.0661350	0.104309	48.3673	5.04513
6.28319	36.0334	43.998	0.135973	0.0659257	0.104210	48.2232	5.02534
6.28319	36.0834	44.139	0.136061	0.0657157	0.103914	48.0399	4.99202
6.28319	36.1334	44.288	0.136011	0.0654529	0.104011	47.8649	4.97847
6.28319	36.1834	44.427	0.135949	0.0652347	0.104189	47.7264	4.97255
6.28319	36.2334	44.553	0.136026	0.0650243	0.103358	47.5496	4.91462
6.28319	36.2834	44.692	0.136055	0.0647753	0.103380	47.3572	4.89581
6.28319	36.3334	44.833	0.136028	0.0645332	0.101976	47.1965	4.81288
6.28319	36.3834	45.028	0.136087	0.0642662	0.102625	46.9775	4.82109
6.28319	36.4334	45.185	0.135960	0.0640037	0.103358	46.8258	4.83985
6.28319	36.4834	45.288	0.136038	0.0638158	0.102194	46.6673	4.76911
6.28319	36.5334	45.436	0.135930	0.0635944	0.101664	46.5446	4.73192
6.28319	36.5834	45.607	0.136082	0.0634138	0.102246	46.3579	4.73993
6.28319	36.6334	45.719	0.136002	0.0631532	0.101074	46.2002	4.66965
6.28319	36.6834	45.851	0.136003	0.0629241	0.102038	46.0278	4.69660
6.28319	36.7334	45.995	0.136048	0.0627138	0.101480	45.8613	4.65402
6.28319	36.7834	46.144	0.135941	0.0624474	0.101187	45.7039	4.62465
6.28319	36.8334	46.268	0.135992	0.0623068	0.101160	45.5838	4.61127
6.28319	36.8834	46.416	0.136077	0.0620768	0.100761	45.3891	4.57344
6.28319	36.9334	46.555	0.135983	0.0618581	0.100298	45.2624	4.53971
6.28319	36.9834	46.738	0.136044	0.0616170	0.100378	45.0656	4.52361
6.28319	37.0334	46.916	0.135939	0.0613767	0.100585	44.9234	4.51863
6.28319	37.0834	47.065	0.136010	0.0612553	0.0987837	44.8192	4.42741
6.28319	37.1334	47.221	0.136027	0.0609704	0.100063	44.5996	4.46277
6.28319	37.1834	47.403	0.136000	0.0608296	0.100087	44.5051	4.45438
6.28319	37.2334	47.538	0.136019	0.0605836	0.0997240	44.3207	4.41983
6.28319	37.2834	47.669	0.136017	0.0603733	0.0997901	44.1672	4.40745
6.28319	37.3334	47.822	0.135898	0.0601438	0.0990221	44.0410	4.36104
6.28319	37.3834	47.962	0.136036	0.0600240	0.0993426	43.9075	4.36189
6.28319	37.4334	48.130	0.136033	0.0597983	0.0992290	43.7439	4.34066
6.28319	37.4834	48.276	0.136033	0.0595565	0.0990624	43.5675	4.31590
6.28319	37.5334	48.446	0.135933	0.0593811	0.0988923	43.4719	4.29904
6.28319	37.5834	48.614	0.136115	0.0590996	0.0976708	43.2133	4.22068
6.28319	37.6334	48.726	0.136018	0.0588558	0.0978899	43.0648	4.21561
6.28319	37.6834	48.851	0.135971	0.0587182	0.0983338	42.9772	4.22611
6.28319	37.7334	48.980	0.136049	0.0585399	0.0979150	42.8238	4.19309
6.28319	37.7834	49.153	0.135902	0.0583342	0.0982375	42.7180	4.19651
6.28319	37.8334	49.307	0.136039	0.0581211	0.0975230	42.5223	4.14690
6.28319	37.8834	49.474	0.135962	0.0579353	0.0976864	42.4094	4.14282
6.28319	37.9334	49.630	0.135970	0.0577602	0.0978075	42.2784	4.13514
6.28319	37.9834	49.787	0.135967	0.0576054	0.0971882	42.1685	4.09828
6.28319	38.0334	49.943	0.136106	0.0573914	0.0968550	41.9703	4.06504
6.28319	38.0834	50.104	0.136036	0.0571503	0.0967223	41.8159	4.04453
6.28319	38.1334	50.244	0.135940	0.0569475	0.0962778	41.6988	4.01467
6.28319	38.1834	50.382	0.136102	0.0567716	0.0965596	41.5194	4.00910
6.28319	38.2334	50.505	0.135912	0.0565601	0.0961378	41.4242	3.98243
6.28319	38.2834	50.646	0.136000	0.0564172	0.0961381	41.2928	3.96981
6.28319	38.3334	50.802	0.136024	0.0562857	0.0976816	41.1832	4.02284
6.28319	38.3834	50.978	0.136037	0.0559448	0.0955258	40.9383	3.91067
6.28319	38.4334	51.086	0.136007	0.0557654	0.0957649	40.8152	3.90866
6.28319	38.4834	51.288	0.135909	0.0556303	0.0958491	40.7453	3.90540
6.28319	38.5334	51.454	0.136009	0.0554687	0.0954846	40.5984	3.87652
6.28319	38.5834	51.613	0.136049	0.0552551	0.0955313	40.4301	3.86235
6.28319	38.6334	51.742	0.135949	0.0550556	0.0949169	40.3161	3.82668
6.28319	38.6834	51.903	0.136058	0.0549095	0.0954151	40.1750	3.83330
6.28319	38.7334	52.061	0.135961	0.0547076	0.0950031	40.0572	3.80556
6.28319	38.7834	52.259	0.135972	0.0545544	0.0940740	39.9455	3.75783
6.28319	38.8334	52.391	0.135942	0.0543866	0.0945661	39.8296	3.76653
6.28319	38.8834	52.505	0.136017	0.0542425	0.0946522	39.7018	3.75787
6.28319	38.9334	52.658	0.136025	0.0540729	0.0943704	39.5764	3.73484
6.28319	38.9834	52.816	0.136016	0.0538477	0.0941283	39.4149	3.71006
6.28319	39.0334	52.963	0.135926	0.0536752	0.0946817	39.3127	3.72219
6.28319	39.0834	53.146	0.136066	0.0535225	0.0941092	39.1627	3.68557
6.28319	39.1334	53.276	0.135876	0.0533288	0.0940088	39.0759	3.67348
6.28319	39.1834	53.414	0.135990	0.0532313	0.0946597	38.9694	3.68883
6.28319	39.2334	53.538	0.136066	0.0530256	0.0940446	38.7992	3.64885
6.28319	39.2834	53.683	0.135984	0.0528443	0.0933727	38.6925	3.61282
6.28319	39.3334	53.874	0.135972	0.0526802	0.0932934	38.5759	3.59887
6.28319	39.3834	54.055	0.136079	0.0524927	0.0934100	38.4081	3.58770
6.28319	39.4334	54.178	0.135954	0.0522620	0.0930054	38.2757	3.55984
6.28319	39.4834	54.330	0.136057	0.0521009	0.0930509	38.1288	3.54792
6.28319	39.5334	54.541	0.135929	0.0519398	0.0924874	38.0487	3.51902
6.28319	39.5834	54.687	0.135975	0.0518114	0.0927904	37.9405	3.52052
6.28319	39.6334	54.853	0.135918	0.0516727	0.0930737	37.8539	3.52320
6.28319	39.6834	54.989	0.135920	0.0515408	0.0926987	37.7581	3.50013
6.28319	39.7334	55.111	0.136065	0.0513747	0.0930101	37.5952	3.49673
6.28319	39.7834	55.263	0.136001	0.0511727	0.0920586	37.4684	3.44929
6.28319	39.8334	55.407	0.135989	0.0510276	0.0926784	37.3633	3.46278
6.28319	39.8834	55.525	0.135992	0.0508658	0.0917614	37.2471	3.41784
6.28319	39.9334	55.678	0.136077	0.0506437	0.0919830	37.0604	3.40892
6.28319	39.9834	55.841	0.135892	0.0505081	0.0919681	37.0116	3.40388
6.28319	40.0334	55.973	0.135947	0.0504025	0.0921011	36.9189	3.40027
6.28319	40.0834	56.118	0.136038	0.0502755	0.0915164	36.8033	3.36810
6.28319	40.1334	56.254	0.135967	0.0500587	0.0915898	36.6634	3.35799
6.28319	40.1834	56.418	0.135971	0.0499302	0.0919617	36.5668	3.36275
6.28319	40.2334	56.582	0.135963	0.0497949	0.0906893	36.4741	3.30782
6.28319	40.2834	56.722	0.135927	0.0496671	0.0920286	36.3858	3.34854
6.28319	40.3334	56.853	0.136000	0.0495381	0.0918021	36.2725	3.32989
6.28319	40.3834	56.970	0.135998	0.0493676	0.0905883	36.1522	3.27497
6.28319	40.4334	57.082	0.135961	0.0491781	0.0911344	36.0215	3.28279
6.28319	40.4834	57.286	0.135947	0.0490833	0.0913143	35.9553	3.28323
6.28319	40.5334	57.452	0.135893	0.0489574	0.0917083	35.8758	3.29011
6.28319	40.5834	57.593	0.136009	0.0488626	0.0906834	35.7792	3.24458
6.28319	40.6334	57.728	0.135997	0.0486828	0.0899265	35.6531	3.20616
6.28319	40.6834	57.885	0.135961	0.0485341	0.0906461	35.5513	3.22259
6.28319	40.7334	58.049	0.136010	0.0483973	0.0905728	35.4387	3.20978
6.28319	40.7834	58.217	0.135989	0.0482358	0.0902797	35.3266	3.18927
6.28319	40.8334	58.353	0.135940	0.0480971	0.0908130	35.2363	3.19991
6.28319	40.8834	58.506	0.135973	0.0479657	0.0900599	35.1338	3.16414
6.28319	40.9334	58.672	0.135879	0.0478568	0.0909203	35.0755	3.18908
6.28319	40.9834	58.806	0.135946	0.0477424	0.0904803	34.9758	3.16462
6.28319	41.0334	58.970	0.136049	0.0476016	0.0906758	34.8458	3.15967
6.28319	41.0834	59.105	0.135925	0.0474573	0.0901560	34.7733	3.13502
6.28319	41.1334	59.265	0.136220	0.0473222	0.0903372	34.5986	3.12554
6.28319	41.1834	59.407	0.135768	0.0470512	0.0898206	34.5166	3.10031
6.28319	41.2334	59.559	0.136044	0.0469826	0.0898233	34.3963	3.08959
6.28319	41.2834	59.715	0.135924	0.0468686	0.0892799	34.3450	3.06632
6.28319	41.3334	59.832	0.135924	0.0467326	0.0894082	34.2449	3.06177
6.28319	41.3834	59.959	0.135918	0.0466596	0.0897908	34.1916	3.07009
6.28319	41.4334	60.091	0.135945	0.0465335	0.0899306	34.0919	3.06591
6.28319	41.4834	60.228	0.135969	0.0464195	0.0896610	34.0035	3.04878
6.28319	41.5334	60.373	0.135949	0.0463083	0.0887729	33.9295	3.01202
6.28319	41.5834	60.531	0.136039	0.0461560	0.0896611	33.7929	3.02991
6.28319	41.6334	60.690	0.135879	0.0460287	0.0894802	33.7399	3.01905
6.28319	41.6834	60.853	0.135990	0.0459469	0.0890493	33.6537	2.99684
6.28319	41.7334	61.031	0.135946	0.0458214	0.0890495	33.5728	2.98964
6.28319	41.7834	61.196	0.135941	0.0456546	0.0886867	33.4529	2.96682
6.28319	41.8334	61.340	0.135853	0.0455631	0.0883510	33.4083	2.95166
6.28319	41.8834	61.475	0.136044	0.0454653	0.0888423	33.2885	2.95743
6.28319	41.9334	61.620	0.135892	0.0453442	0.0885780	33.2378	2.94414
6.28319	41.9834	61.789	0.136081	0.0452370	0.0892986	33.1109	2.95675
6.28319	42.0334	61.949	0.135842	0.0450629	0.0884193	33.0442	2.92174
6.28319	42.0834	62.114	0.136062	0.0449838	0.0882148	32.9334	2.90521
6.28319	42.1334	62.254	0.135868	0.0448576	0.0885310	32.8870	2.91152
6.28319	42.1834	62.393	0.135921	0.0447479	0.0888454	32.7927	2.91348
6.28319	42.2334	62.535	0.135958	0.0446627	0.0886496	32.7221	2.90080
6.28319	42.2834	62.616	0.135937	0.0445190	0.0883859	32.6225	2.88337
6.28319	42.3334	62.763	0.136075	0.0443901	0.0880607	32.4960	2.86162
6.28319	42.3834	62.949	0.135841	0.0442688	0.0885561	32.4617	2.87468
6.28319	42.4334	63.103	0.136038	0.0441826	0.0887704	32.3508	2.87180
6.28319	42.4834	63.253	0.135885	0.0440320	0.0872108	32.2812	2.81527
6.28319	42.5334	63.427	0.136015	0.0439011	0.0881084	32.1521	2.83287
6.28319	42.5834	63.558	0.136027	0.0437277	0.0885617	32.0210	2.83583
6.28319	42.6334	63.707	0.135923	0.0436294	0.0886598	31.9732	2.83473
6.28319	42.6834	63.890	0.136008	0.0435152	0.0877215	31.8721	2.79587
6.28319	42.7334	64.048	0.135840	0.0434310	0.0885718	31.8475	2.82079
6.28319	42.7834	64.189	0.135960	0.0433163	0.0883399	31.7359	2.80355
6.28319	42.8334	64.336	0.135892	0.0432450	0.0880254	31.7006	2.79045
6.28319	42.8834	64.464	0.135895	0.0431676	0.0873537	31.6450	2.76430
6.28319	42.9334	64.620	0.135918	0.0431135	0.0886038	31.5964	2.79956
6.28319	42.9834	64.787	0.135906	0.0429946	0.0875430	31.5151	2.75893
6.28319	43.0334	64.917	0.135924	0.0429111	0.0870532	31.4510	2.73791
6.28319	43.0834	65.058	0.135998	0.0427851	0.0871618	31.3413	2.73176
6.28319	43.1334	65.245	0.135935	0.0426878	0.0876557	31.2832	2.74215
6.28319	43.1834	65.436	0.135916	0.0425880	0.0866875	31.2169	2.70611
6.28319	43.2334	65.530	0.135923	0.0424822	0.0876862	31.1351	2.73012
6.28319	43.2834	65.661	0.135986	0.0423562	0.0867895	31.0308	2.69315
6.28319	43.3334	65.815	0.135964	0.0422934	0.0869715	30.9894	2.69520
6.28319	43.3834	65.961	0.135938	0.0421736	0.0872708	30.9067	2.69725
6.28319	43.4334	66.114	0.135860	0.0420314	0.0868922	30.8213	2.67813
6.28319	43.4834	66.236	0.135918	0.0419905	0.0874389	30.7766	2.69107
6.28319	43.5334	66.391	0.135947	0.0419031	0.0872559	30.7064	2.67931
6.28319	43.5834	66.568	0.135898	0.0418354	0.0865457	30.6698	2.65434
6.28319	43.6334	66.750	0.135840	0.0417195	0.0872941	30.5960	2.67085
6.28319	43.6834	66.866	0.135932	0.0416653	0.0871394	30.5357	2.66087
6.28319	43.7334	66.983	0.136078	0.0415373	0.0872248	30.4092	2.65244
6.28319	43.7834	67.128	0.136014	0.0414248	0.0871141	30.3413	2.64316
6.28319	43.8334	67.297	0.135831	0.0412676	0.0868216	30.2678	2.62790
6.28319	43.8834	67.467	0.135873	0.0412013	0.0866005	30.2104	2.61623
6.28319	43.9334	67.587	0.135999	0.0411225	0.0859465	30.1263	2.58925
6.28319	43.9834	67.772	0.135939	0.0410556	0.0864991	30.0892	2.60269
6.28319	44.0334	67.919	0.135879	0.0409416	0.0868607	30.0178	2.60736
6.28319	44.0834	68.088	0.135964	0.0408633	0.0863878	29.9429	2.58670
6.28319	44.1334	68.210	0.135849	0.0407869	0.0867620	29.9113	2.59516
6.28319	44.1834	68.361	0.135987	0.0406964	0.0864520	29.8156	2.57762
6.28319	44.2334	68.523	0.135853	0.0406196	0.0862620	29.7891	2.56967
6.28319	44.2834	68.649	0.135828	0.0405510	0.0864829	29.7436	2.57232
6.28319	44.3334	68.768	0.135945	0.0405010	0.0863567	29.6818	2.56322
6.28319	44.3834	68.961	0.135980	0.0404414	0.0855690	29.6325	2.53562
6.28319	44.4334	69.079	0.135855	0.0403329	0.0866200	29.5774	2.56199
6.28319	44.4834	69.198	0.136008	0.0402460	0.0863324	29.4812	2.54519
6.28319	44.5334	69.362	0.135957	0.0401264	0.0867757	29.4037	2.55152
6.28319	44.5834	69.497	0.135870	0.0400613	0.0856524	29.3774	2.51625
6.28319	44.6334	69.694	0.135976	0.0399511	0.0858573	29.2734	2.51333
6.28319	44.6834	69.890	0.135905	0.0398603	0.0855749	29.2226	2.50072
6.28319	44.7334	70.115	0.135949	0.0397455	0.0863889	29.1272	2.51626
6.28319	44.7834	70.307	0.135859	0.0396852	0.0859904	29.1031	2.50259
6.28319	44.8334	70.450	0.135805	0.0396211	0.0856994	29.0685	2.49116
6.28319	44.8834	70.578	0.135872	0.0396004	0.0860000	29.0383	2.49729
6.28319	44.9334	70.692	0.135951	0.0395538	0.0859665	28.9872	2.49193
6.28319	44.9834	70.838	0.135838	0.0394921	0.0858411	28.9664	2.48651
6.28319	45.0334	70.968	0.135922	0.0394288	0.0859051	28.9019	2.48282
6.28319	45.0834	71.101	0.135821	0.0393211	0.0863410	28.8433	2.49036
6.28319	45.1334	71.267	0.135989	0.0392556	0.0855889	28.7616	2.46168
6.28319	45.1834	71.398	0.135923	0.0391955	0.0861067	28.7304	2.47388
6.28319	45.2334	71.538	0.135911	0.0391039	0.0863612	28.6650	2.47555
6.28319	45.2834	71.703	0.135832	0.0390189	0.0861256	28.6199	2.46490
6.28319	45.3334	71.840	0.136023	0.0389688	0.0846993	28.5465	2.41787
6.28319	45.3834	71.999	0.135933	0.0388927	0.0861240	28.5061	2.45506
6.28319	45.4334	72.150	0.135869	0.0387852	0.0859632	28.4411	2.44489
6.28319	45.4834	72.269	0.135809	0.0387174	0.0857406	28.4044	2.43541
6.28319	45.5334	72.429	0.136032	0.0386811	0.0854701	28.3321	2.42155
6.28319	45.5834	72.566	0.135796	0.0385558	0.0857803	28.2886	2.42660
6.28319	45.6334	72.692	0.135914	0.0385108	0.0859835	28.2304	2.42735
6.28319	45.6834	72.837	0.135953	0.0384525	0.0849721	28.1822	2.39470
6.28319	45.7334	73.031	0.135893	0.0383749	0.0859812	28.1352	2.41910
6.28319	45.7834	73.214	0.135916	0.0383237	0.0861942	28.0924	2.42140
6.28319	45.8334	73.365	0.135859	0.0382228	0.0861642	28.0303	2.41521
6.28319	45.8834	73.472	0.135875	0.0381676	0.0848511	27.9897	2.37496
6.28319	45.9334	73.641	0.135899	0.0381334	0.0864198	27.9559	2.41594
6.28319	45.9834	73.774	0.135918	0.0380280	0.0853667	27.8773	2.37979
6.28319	46.0334	73.948	0.135957	0.0379740	0.0852814	27.8298	2.37337
6.28319	46.0834	74.121	0.135832	0.0378943	0.0851423	27.7974	2.36674
6.28319	46.1334	74.268	0.135941	0.0378477	0.0866345	27.7374	2.40301
6.28319	46.1834	74.418	0.135792	0.0377751	0.0852805	27.7178	2.36379
6.28319	46.2334	74.558	0.136014	0.0377143	0.0858602	27.6266	2.37203
6.28319	46.2834	74.702	0.135842	0.0376248	0.0846690	27.5988	2.33676
6.28319	46.3334	74.873	0.135952	0.0375884	0.0851358	27.5485	2.34537
6.28319	46.3834	75.013	0.135759	0.0375031	0.0860775	27.5231	2.36912
6.28319	46.4334	75.146	0.135961	0.0374409	0.0857349	27.4372	2.35233
6.28319	46.4834	75.266	0.135904	0.0373905	0.0852559	27.4131	2.33713
6.28319	46.5334	75.393	0.135899	0.0373094	0.0856022	27.3538	2.34154
6.28319	46.5834	75.545	0.135984	0.0372325	0.0854193	27.2807	2.33030
6.28319	46.6334	75.698	0.135900	0.0371479	0.0848383	27.2370	2.31074
6.28319	46.6834	75.845	0.135833	0.0371054	0.0850250	27.2187	2.31427
6.28319	46.7334	75.967	0.135813	0.0370701	0.0862740	27.1939	2.34613
6.28319	46.7834	76.113	0.135930	0.0370245	0.0853659	27.1391	2.31676
6.28319	46.8334	76.256	0.135882	0.0369749	0.0850458	27.1132	2.30586
6.28319	46.8834	76.414	0.135853	0.0368975	0.0857057	27.0607	2.31926
6.28319	46.9334	76.591	0.135916	0.0368521	0.0846020	27.0174	2.28572
6.28319	46.9834	76.742	0.135888	0.0367652	0.0848710	26.9587	2.28801
6.28319	47.0334	76.865	0.135820	0.0367278	0.0852583	26.9439	2.29719
6.28319	47.0834	77.012	0.135922	0.0366600	0.0855916	26.8731	2.30011
6.28319	47.1334	77.179	0.135942	0.0366191	0.0853523	26.8397	2.29083
6.28319	47.1834	77.377	0.135945	0.0365172	0.0850290	26.7651	2.27581
6.28319	47.2334	77.504	0.135774	0.0364746	0.0847874	26.7682	2.26961
6.28319	47.2834	77.669	0.135884	0.0364069	0.0857895	26.6947	2.29012
6.28319	47.3334	77.782	0.135936	0.0363821	0.0847571	26.6685	2.26034
6.28319	47.3834	77.908	0.135863	0.0362929	0.0850527	26.6166	2.26382
6.28319	47.4334	78.074	0.135978	0.0362423	0.0854428	26.5563	2.26905
6.28319	47.4834	78.226	0.135906	0.0361821	0.0848972	26.5275	2.25211
6.28319	47.5334	78.382	0.136002	0.0360975	0.0844546	26.4478	2.23364
6.28319	47.5834	78.529	0.135919	0.0360040	0.0858806	26.3922	2.26658
6.28319	47.6334	78.686	0.135639	0.0359230	0.0844764	26.3902	2.22935
6.28319	47.6834	78.836	0.135938	0.0359103	0.0854640	26.3207	2.24947
6.28319	47.7334	79.015	0.135946	0.0358562	0.0848301	26.2808	2.22941
6.28319	47.7834	79.167	0.135792	0.0358210	0.0848846	26.2848	2.23118
6.28319	47.8334	79.309	0.135786	0.0357837	0.0855429	26.2571	2.24611
6.28319	47.8834	79.469	0.136058	0.0357332	0.0854440	26.1678	2.23588
6.28319	47.9334	79.611	0.135918	0.0356467	0.0846505	26.1332	2.21219
6.28319	47.9834	79.777	0.135873	0.0355828	0.0846446	26.0949	2.20879
6.28319	48.0334	79.901	0.135766	0.0355241	0.0855978	26.0704	2.23157
6.28319	48.0834	80.015	0.135907	0.0354882	0.0848155	26.0186	2.20678
6.28319	48.1334	80.172	0.135820	0.0354664	0.0854137	26.0181	2.22230
6.28319	48.1834	80.334	0.135815	0.0354161	0.0854463	25.9820	2.22006
6.28319	48.2334	80.508	0.136070	0.0353699	0.0848405	25.9009	2.19745
6.28319	48.2834	80.664	0.135922	0.0352876	0.0855436	25.8673	2.21278
6.28319	48.3334	80.819	0.135767	0.0352281	0.0855033	25.8531	2.21052
6.28319	48.3834	81.026	0.135917	0.0351647	0.0849811	25.7792	2.19074
6.28319	48.4334	81.174	0.135892	0.0351266	0.0853905	25.7551	2.19924
6.28319	48.4834	81.277	0.135857	0.0350574	0.0846572	25.7126	2.17676
6.28319	48.5334	81.452	0.135924	0.0350223	0.0847733	25.6741	2.17647
6.28319	48.5834	81.605	0.135893	0.0349491	0.0860840	25.6234	2.20576
6.28319	48.6334	81.741	0.135913	0.0348906	0.0840844	25.5809	2.15096
6.28319	48.6834	81.900	0.135667	0.0348601	0.0850113	25.6031	2.17655
6.28319	48.7334	82.027	0.136008	0.0348453	0.0848427	25.5283	2.16589
6.28319	48.7834	82.158	0.135874	0.0347644	0.0843780	25.4952	2.15124
6.28319	48.8334	82.308	0.135942	0.0347156	0.0844170	25.4466	2.14812
6.28319	48.8834	82.444	0.135806	0.0346185	0.0846153	25.4003	2.14926
6.28319	48.9334	82.665	0.135967	0.0346124	0.0845957	25.3659	2.14584
6.28319	48.9834	82.789	0.135776	0.0345415	0.0850419	25.3485	2.15569
6.28319	49.0334	82.916	0.135970	0.0345071	0.0849063	25.2876	2.14707
6.28319	49.0834	83.081	0.135781	0.0344413	0.0845407	25.2752	2.13679
6.28319	49.1334	83.219	0.135967	0.0344010	0.0849390	25.2102	2.14132
6.28319	49.1834	83.358	0.135799	0.0343351	0.0842899	25.1945	2.12364
6.28319	49.2334	83.493	0.135925	0.0343215	0.0845751	25.1606	2.12796
6.28319	49.2834	83.608	0.135848	0.0342753	0.0847101	25.1406	2.12967
6.28319	49.3334	83.755	0.135843	0.0342208	0.0844021	25.1023	2.11869
6.28319	49.3834	83.927	0.135847	0.0341943	0.0851478	25.0804	2.13554
6.28319	49.4334	84.058	0.135793	0.0341306	0.0855360	25.0429	2.14207
6.28319	49.4834	84.196	0.135866	0.0341210	0.0843780	25.0249	2.11155
6.28319	49.5334	84.304	0.135934	0.0340982	0.0851648	24.9939	2.12860
6.28319	49.5834	84.442	0.136084	0.0339827	0.0847239	24.8827	2.10816
6.28319	49.6334	84.596	0.135836	0.0338975	0.0862030	24.8625	2.14322
6.28319	49.6834	84.775	0.136012	0.0338079	0.0846408	24.7680	2.09639
6.28319	49.7334	84.979	0.135720	0.0337015	0.0848284	24.7427	2.09889
6.28319	49.7834	85.105	0.135975	0.0337043	0.0853326	24.6975	2.10750
6.28319	49.8334	85.223	0.135829	0.0336532	0.0846267	24.6880	2.08926
6.28319	49.8834	85.383	0.135937	0.0335892	0.0846479	24.6214	2.08415
6.28319	49.9334	85.545	0.135951	0.0335475	0.0852743	24.5869	2.09663
6.28319	49.9834	85.690	0.135869	0.0334592	0.0850331	24.5376	2.08651
6.28319	50.0334	85.823	0.135780	0.0334009	0.0852114	24.5105	2.08858
6.28319	50.0834	86.002	0.135926	0.0333682	0.0854711	24.4595	2.09058
6.28319	50.1334	86.117	0.135929	0.0333391	0.0850169	24.4387	2.07770
6.28319	50.1834	86.269	0.135897	0.0332765	0.0854154	24.3977	2.08394
6.28319	50.2334	86.470	0.135910	0.0332114	0.0857560	24.3470	2.08790
6.28319	50.2834	86.634	0.135820	0.0331541	0.0848776	24.3229	2.06447
6.28319	50.3334	86.796	0.135963	0.0330976	0.0854909	24.2547	2.07355
6.28319	50.3834	86.976	0.135800	0.0330319	0.0845725	24.2374	2.04982
6.28319	50.4334	87.137	0.135809	0.0329957	0.0854637	24.2074	2.06885
6.28319	50.4834	87.295	0.135907	0.0329892	0.0840273	24.1881	2.03246
6.28319	50.5334	87.418	0.135899	0.0329764	0.0847972	24.1786	2.05028
6.28319	50.5834	87.521	0.135887	0.0329064	0.0862070	24.1265	2.07988
6.28319	50.6334	87.679	0.135877	0.0328663	0.0850398	24.1013	2.04957
6.28319	50.6834	87.870	0.135846	0.0327707	0.0854863	24.0358	2.05473
6.28319	50.7334	88.032	0.135786	0.0327607	0.0860095	24.0380	2.06750
6.28319	50.7834	88.230	0.135867	0.0327387	0.0854706	24.0087	2.05204
6.28319	50.8334	88.410	0.135935	0.0326845	0.0853898	23.9571	2.04569
6.28319	50.8834	88.523	0.135915	0.0326253	0.0855214	23.9169	2.04541
6.28319	50.9334	88.693	0.135798	0.0326013	0.0861267	23.9185	2.06003
6.28319	50.9834	88.879	0.135845	0.0325823	0.0855083	23.8976	2.04345
6.28319	51.0334	89.013	0.135968	0.0325328	0.0860467	23.8388	2.05125
6.28319	51.0834	89.152	0.135799	0.0325056	0.0849394	23.8507	2.02586
6.28319	51.1334	89.356	0.135964	0.0323818	0.0855147	23.7299	2.02926
6.28319	51.1834	89.476	0.136131	0.0323461	0.0857379	23.6741	2.02977
6.28319	51.2334	89.635	0.135726	0.0322397	0.0857699	23.6666	2.02988
6.28319	51.2834	89.785	0.135878	0.0322283	0.0849625	23.6335	2.00796
6.28319	51.3334	89.896	0.135885	0.0321768	0.0862847	23.5919	2.03562
6.28319	51.3834	89.998	0.135780	0.0321280	0.0849599	23.5769	2.00309
6.28319	51.4334	90.149	0.136010	0.0320736	0.0854903	23.4961	2.00869
6.28319	51.4834	90.268	0.135853	0.0320055	0.0857254	23.4728	2.01221
6.28319	51.5334	90.446	0.135860	0.0319566	0.0856617	23.4358	2.00755
6.28319	51.5834	90.626	0.135904	0.0319423	0.0854842	23.4183	2.00189
6.28319	51.6334	90.781	0.135823	0.0318929	0.0861355	23.3947	2.01511
6.28319	51.6834	90.911	0.135743	0.0318478	0.0861387	23.3754	2.01352
6.28319	51.7334	91.043	0.135988	0.0318314	0.0854646	23.3225	1.99324
6.28319	51.7834	91.232	0.135944	0.0317744	0.0862255	23.2868	2.00791
6.28319	51.8334	91.391	0.135854	0.0316886	0.0857046	23.2403	1.99180
6.28319	51.8834	91.536	0.136009	0.0316184	0.0853499	23.1631	1.97697
6.28319	51.9334	91.647	0.135925	0.0315563	0.0853999	23.1317	1.97545
